SCHOOL,DISTRICT,COUNTY,DISTRICT_TYPE,REGION,ATTENDANCE_RATE,LANGUAGE_ARTS_AVERAGE_CLASS_SIZE,MATHEMATICS_AVERAGE_CLASS_SIZE,SCIENCE_AVERAGE_CLASS_SIZE,HISTORY_GOVERNMENT_AND_GEOGRAPHY_AVERAGE_CLASS_SIZE,GRADE_1_AVERAGE_CLASS_SIZE,GRADE_2_AVERAGE_CLASS_SIZE,KINDERGARTEN_AVERAGE_CLASS_SIZE,PERCENT_FREE_LUNCH,PERCENT_REDUCED_LUNCH,NUMBER_OF_TEACHERS,NUMBER_OF_COUNSELORS,NUMBER_OF_SOCIAL_WORKERS,TEACHER_TURNOVER_RATE,PERCENT_OF_STUDENTS_SUSPENDED,N_PUPILS,FEDERAL_FUNDING_PER_PUPIL,LOCAL_FUNDING_PER_PUPIL,PRE_K,K,GRADE_01,GRADE_02,GRADE_03,GRADE_04,GRADE_05,GRADE_06,GRADE_07,GRADE_08,GRADE_09,GRADE_10,GRADE_11,GRADE_12,PERCENT_MALE,PERCENT_FEMALE,PERCENT_ENGLISH_LANGUAGE_LEANERS,PERCENT_AMERICAN_INDIAN,PERCENT_BLACK,PERCENT_ASIAN,PERCENT_HISPANIC,PERCENT_WHITE,PERCENT_MULTIRACIAL,PERCENT_WITH_DISABILITIES,PERCENT_ECONOMICALLY_DISADVANTAGED,PERCENT_MIGRANT,PERCENT_HOMELESS,PERCENT_IN_FOSTER_CARE,PERCENT_PARENT_ARMED_FORCES
58cd9612,5ccd3c25,8af58576,NYC,New York City,91,13.333333333333334,22.333333333333332,20,NA,17,17,18,90,2,52,1,1,NA,0,704,4999,26752,90,88,95,96,120,115,100,0,0,0,0,0,0,0,51,49,39,0,2,4,89,5,0,21,92,0,26,1,1
1058e585,5ccd3c25,8af58576,NYC,New York City,91,9.833333333333334,15.833333333333334,18,NA,18,12,17,68,4,46,1,1,NA,0,517,3870,29095,42,49,51,36,63,71,52,44,51,58,0,0,0,0,50,50,13,1,0,7,62,27,2,27,73,0,7,0,0
f33693f5,5ccd3c25,8af58576,NYC,New York City,92,15.333333333333334,19,19,NA,23,18,17,74,4,48,1,1,NA,0,687,4870,29891,84,94,88,107,115,108,91,0,0,0,0,0,0,0,49,51,16,1,1,8,60,29,1,22,77,0,9,0,0
e037d064,5ccd3c25,8af58576,NYC,New York City,92,13,19.333333333333332,23,NA,21,25,17,90,2,122,3,1,NA,0,1126,4168,27801,14,139,182,175,206,202,208,0,0,0,0,0,0,0,53,47,48,0,1,19,78,2,1,20,92,0,17,0,1
c3bc7e21,5ccd3c25,8af58576,NYC,New York City,91,13,18,20,NA,21,18,16,69,6,63,2,1,NA,0,782,4153,29431,99,99,125,124,115,102,118,0,0,0,0,0,0,0,54,46,14,1,3,5,56,35,1,18,75,0,3,1,1
cecba469,5ccd3c25,8af58576,NYC,New York City,91,18,12.333333333333334,22,NA,NA,NA,NA,91,3,85,4,1,NA,0,996,3834,26278,0,0,0,0,0,0,0,298,358,340,0,0,0,0,54,46,29,0,1,5,77,15,1,22,94,0,17,0,0
586e2fd1,5ccd3c25,8af58576,NYC,New York City,93,16,26.285714285714285,27,NA,23,24,20,75,4,95,2,1,NA,0,1147,3554,23613,44,112,112,117,104,136,126,123,120,152,0,0,0,0,51,49,22,0,2,60,35,2,1,15,79,0,9,0,0
979bdeae,5ccd3c25,8af58576,NYC,New York City,93,8,8.666666666666666,17,NA,19,20,16,93,2,68,2,1,NA,0,845,4455,25177,18,120,132,140,149,137,148,0,0,0,0,0,0,0,48,52,50,0,0,4,95,1,0,20,95,0,26,0,1
b7e1e93f,5ccd3c25,8af58576,NYC,New York City,94,17,24.571428571428573,23,NA,24,20,22,50,4,60,1,1,NA,0,796,3234,23473,36,67,72,80,83,76,85,92,104,101,0,0,0,0,54,46,8,1,2,11,44,41,2,15,54,0,7,0,0
2c01df7d,5ccd3c25,8af58576,NYC,New York City,93,18.5,23.833333333333332,25,NA,NA,NA,NA,68,4,77,1,2,NA,0,1199,3270,22581,0,77,91,89,99,109,104,211,226,193,0,0,0,0,51,49,9,1,1,31,32,32,3,12,73,0,9,0,1
ee09dbf7,5ccd3c25,8af58576,NYC,New York City,92,23,19.666666666666668,25,30,NA,NA,NA,83,2,110,6,1,NA,1,1505,3433,24635,0,0,0,0,0,0,1,409,500,591,0,0,0,0,51,49,26,1,2,27,65,5,1,20,86,0,17,0,0
ae048efa,5ccd3c25,8af58576,NYC,New York City,93,16,18.833333333333332,21.666666666666668,NA,31,18,18,44,5,48,1,1,NA,0,624,4020,23368,4,54,61,55,66,68,67,66,95,88,0,0,0,0,54,46,6,0,2,8,26,61,3,18,48,0,4,0,0
f307d646,5ccd3c25,8af58576,NYC,New York City,92,18,18,22,NA,20,19,17,93,1,112,2,1,NA,0,1459,3861,26905,51,166,219,230,281,247,265,0,0,0,0,0,0,0,50,50,65,0,1,2,96,1,0,19,94,0,31,0,0
09a202d3,5ccd3c25,8af58576,NYC,New York City,92,15.25,18.5,20,NA,18,19,17,63,5,69,2,1,NA,0,822,4329,28408,90,113,108,112,103,124,120,52,0,0,0,0,0,0,50,50,19,1,1,15,45,38,1,17,68,0,4,0,1
8e980d4e,5ccd3c25,8af58576,NYC,New York City,91,20.666666666666668,21.333333333333332,26,NA,20,22,20,86,1,45,2,1,NA,0,579,6331,26394,40,97,79,87,73,100,102,0,0,0,0,0,0,0,50,50,51,1,2,22,66,9,1,18,87,0,24,0,1
f3e184ed,5ccd3c25,8af58576,NYC,New York City,93,16.666666666666668,20.666666666666668,20,NA,22,25,21,93,1,67,2,1,NA,0,827,3982,26481,41,122,128,149,123,144,120,0,0,0,0,0,0,0,47,53,54,1,3,6,88,2,0,20,94,0,47,0,1
951cb003,5ccd3c25,8af58576,NYC,New York City,93,13,21.666666666666668,20,NA,26,26,19,71,5,101,3,1,NA,0,1084,3856,28019,54,141,159,177,189,188,175,0,0,0,0,0,0,0,49,51,16,1,1,39,45,13,1,21,76,0,11,0,1
fead8969,5ccd3c25,8af58576,NYC,New York City,92,12,14.333333333333334,21,NA,21,20,15,87,2,32,1,1,NA,0,410,4501,29117,46,57,64,58,63,59,63,0,0,0,0,0,0,0,51,49,38,1,3,5,82,8,0,25,89,0,23,1,0
ab9cb9db,5ccd3c25,8af58576,NYC,New York City,93,7.666666666666667,7.333333333333333,16,NA,19,21,24,62,4,35,1,2,NA,0,557,3379,23043,35,95,96,102,89,83,57,0,0,0,0,0,0,0,49,51,15,0,1,9,55,32,4,18,66,0,4,0,0
69104f10,5ccd3c25,8af58576,NYC,New York City,92,11.666666666666666,17,20,NA,20,21,18,82,4,35,1,1,NA,0,445,5285,28355,71,62,60,59,56,59,78,0,0,0,0,0,0,0,48,52,31,2,1,7,79,9,2,28,86,0,23,1,1
4ee622c5,5ccd3c25,8af58576,NYC,New York City,94,17.666666666666668,23,23,NA,21,22,18,91,2,57,0,1,NA,0,722,4649,24263,40,84,107,107,126,123,135,0,0,0,0,0,0,0,48,52,48,0,1,1,97,0,0,18,94,0,20,0,1
c272190d,5ccd3c25,8af58576,NYC,New York City,94,21,22.5,27.5,31,NA,NA,NA,95,1,87,4,0,NA,0,736,3917,26033,0,0,0,0,0,0,0,279,260,197,0,0,0,0,53,47,36,0,0,1,98,0,0,23,96,0,24,0,0
bff12125,5ccd3c25,8af58576,NYC,New York City,90,12.333333333333334,17.333333333333332,22,NA,14,16,15,94,1,41,1,1,NA,0,505,4021,24775,8,73,83,79,83,92,87,0,0,0,0,0,0,0,49,51,51,0,3,3,93,1,1,17,95,0,45,0,0
a2b58a30,5ccd3c25,8af58576,NYC,New York City,92,10,10.333333333333334,16,NA,19,16,18,70,4,46,1,0,NA,0,458,3973,26656,4,73,76,80,73,74,78,0,0,0,0,0,0,0,53,47,27,1,2,21,57,17,3,26,75,0,10,0,0
966fe943,5ccd3c25,8af58576,NYC,New York City,93,25,19.5,NA,NA,NA,NA,NA,92,2,31,0,0,NA,0,397,4087,23665,12,0,0,0,0,0,0,202,183,0,0,0,0,0,50,50,42,1,2,3,94,1,0,15,94,0,35,0,0
d3b5a2f4,5ccd3c25,8af58576,NYC,New York City,91,NA,8,1,16,NA,NA,NA,80,7,22,2,1,NA,1,243,8292,26715,0,0,0,0,0,0,0,0,0,0,52,73,82,36,53,47,79,0,0,9,83,5,2,4,87,0,19,0,0
7a62fc9f,5ccd3c25,8af58576,NYC,New York City,87,33,15.5,23.5,27,NA,NA,NA,78,6,58,3,1,NA,0,825,3930,20921,0,0,0,0,0,0,0,0,0,0,139,260,201,225,56,44,5,1,4,19,47,10,19,13,84,0,4,0,0
3442fd32,5ccd3c25,8af58576,NYC,New York City,86,35,28,29.333333333333332,28,NA,NA,NA,85,3,35,1,1,NA,0,404,4416,22125,0,0,0,0,0,0,0,0,0,0,114,107,101,82,58,42,20,1,4,14,71,8,2,21,88,0,13,0,0
174dee30,5ccd3c25,8af58576,NYC,New York City,88,25,21.5,21.333333333333332,23.5,NA,NA,NA,84,1,45,3,0,NA,1,568,3789,23130,0,0,0,0,0,0,0,0,0,0,142,155,150,116,49,51,15,0,2,13,80,3,1,20,85,0,11,0,0
a7c61b46,5ccd3c25,8af58576,NYC,New York City,95,NA,13.5,26.666666666666668,17.5,NA,NA,NA,99,1,39,3,1,NA,0,506,4983,24044,0,0,0,0,0,0,0,0,0,0,126,163,152,65,53,47,88,0,0,0,99,0,1,2,100,0,69,0,0
50fb31e1,5ccd3c25,8af58576,NYC,New York City,95,22,20,19.333333333333332,15.5,NA,NA,NA,59,7,58,3,1,NA,0,670,3100,21902,0,0,0,0,0,0,0,0,0,0,158,175,175,162,37,63,1,1,19,30,28,20,3,14,67,0,4,0,0
bf341db7,5ccd3c25,8af58576,NYC,New York City,84,27,28.5,30,25,NA,NA,NA,77,1,128,10,1,NA,0,1887,3582,23161,0,0,0,0,0,0,0,0,0,0,490,517,477,400,56,44,33,0,3,21,69,5,2,17,78,0,11,0,0
936e9a4a,5ccd3c25,8af58576,NYC,New York City,83,24,20,23.25,26,NA,NA,NA,77,1,111,9,1,NA,1,1529,3805,24748,0,0,0,0,0,0,0,0,0,0,428,458,363,253,55,45,27,1,4,7,73,15,0,21,78,0,15,0,0
74f1edcb,5ccd3c25,8af58576,NYC,New York City,92,NA,22,18.666666666666668,20,NA,NA,NA,77,7,37,3,2,NA,0,427,4438,24349,0,0,0,0,0,0,0,0,0,0,111,114,91,111,44,56,2,0,4,10,77,8,1,20,84,0,6,0,0
936a7e5e,5ccd3c25,8af58576,NYC,New York City,89,9,27.5,22,NA,NA,NA,NA,83,10,34,2,2,NA,0,464,3985,25407,0,0,0,0,0,0,0,0,0,0,113,118,119,114,50,50,80,0,0,8,86,4,2,1,92,0,38,0,0
00f3540f,5ccd3c25,8af58576,NYC,New York City,89,27,30.5,32,25.5,NA,NA,NA,84,4,54,4,1,NA,1,737,3845,22757,0,0,0,0,0,0,0,0,0,0,225,195,164,153,43,57,8,1,6,10,79,5,0,19,88,0,5,0,0
91d392a0,5ccd3c25,8af58576,NYC,New York City,89,19.333333333333332,22.5,28.5,29,NA,NA,NA,73,7,45,2,1,NA,0,626,3508,22860,0,0,0,0,0,0,0,68,54,25,127,126,118,106,56,44,6,1,4,16,64,13,2,21,80,0,7,0,0
5831849d,5ccd3c25,8af58576,NYC,New York City,90,28,26.5,29.25,28.5,NA,NA,NA,71,4,78,5,2,NA,0,1023,3446,21452,0,0,0,0,0,0,0,0,0,0,275,253,234,259,52,48,7,0,2,19,59,19,0,17,76,0,4,0,0
9f001623,5ccd3c25,8af58576,NYC,New York City,91,27,22.5,26.75,27,NA,NA,NA,85,3,108,6,2,NA,0,1297,3843,24696,0,0,0,0,0,0,0,0,0,0,367,444,286,196,55,45,7,1,3,9,82,4,2,19,87,0,5,0,0
cdadf18a,5ccd3c25,8af58576,NYC,New York City,95,27,22,28,25.5,NA,NA,NA,73,4,147,5,2,NA,0,1844,3832,23334,0,0,0,0,0,0,0,0,0,0,527,469,454,393,79,21,4,1,4,32,50,11,3,17,77,0,3,0,0
73532ac0,5ccd3c25,8af58576,NYC,New York City,60,NA,NA,NA,1.5,NA,NA,NA,85,2,18,0,1,NA,0,184,4981,29636,0,0,0,0,0,0,0,0,0,0,113,0,0,71,56,44,8,0,17,6,72,4,1,29,86,0,6,2,0
8c78df49,03759bb1,8af58576,Charter School,New York City,94,26,25.6,29.5,NA,NA,NA,NA,75,3,63,0,0,21,0,804,1304,23176,0,100,99,98,100,0,106,102,102,97,0,0,0,0,47,53,18,1,4,28,61,5,1,10,78,0,2,0,0
dc831c64,03759bb1,8af58576,Charter School,New York City,95,28.333333333333332,28.333333333333332,27,27,NA,NA,NA,63,6,36,0,0,17,15,452,180,21090,0,0,0,0,0,0,0,176,140,136,0,0,0,0,47,53,6,0,3,5,56,35,1,10,70,0,4,0,0
067251e1,03759bb1,8af58576,Charter School,New York City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e7ea0573,03759bb1,8af58576,Charter School,New York City,79,NA,10.666666666666666,10,10,NA,NA,NA,81,3,36,0,0,24,3,588,1327,14951,0,98,97,77,129,80,0,0,0,0,104,0,0,0,46,54,34,1,5,17,73,4,0,17,85,0,15,1,0
b09a183e,03759bb1,8af58576,Charter School,New York City,87,NA,NA,NA,NA,77,81,69,79,1,44,3,0,29,0,443,2181,23495,0,68,77,80,96,84,38,0,0,0,0,0,0,0,47,53,28,1,7,14,70,7,1,16,79,0,14,0,0
9fee3562,03759bb1,8af58576,Charter School,New York City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a769fceb,99134ba3,8af58576,NYC,New York City,93,18.666666666666668,18,22,NA,25,26,19,85,5,66,1,1,NA,0,1016,4502,24637,114,133,150,157,150,160,152,0,0,0,0,0,0,0,51,49,47,1,3,67,25,3,2,13,89,0,6,0,1
c96b1265,99134ba3,8af58576,NYC,New York City,94,16.333333333333332,21.666666666666668,25,NA,20,20,18,74,5,84,2,1,NA,0,1086,4266,26342,66,154,161,167,177,186,175,0,0,0,0,0,0,0,50,50,24,0,1,58,33,6,2,13,80,0,13,0,1
0286a561,99134ba3,8af58576,NYC,New York City,95,12.333333333333334,21.333333333333332,23,NA,19,18,21,82,4,57,2,1,NA,0,733,4196,26505,24,83,113,129,119,126,139,0,0,0,0,0,0,0,54,46,47,0,1,56,40,2,1,17,86,0,9,1,0
ba09a04d,99134ba3,8af58576,NYC,New York City,95,18.333333333333332,16.666666666666668,20,NA,26,20,19,82,4,100,2,1,NA,0,1185,3770,23129,71,163,179,179,179,213,200,0,0,0,0,0,0,0,52,48,36,0,1,84,12,1,1,11,85,0,6,0,0
5241a265,99134ba3,8af58576,NYC,New York City,96,22,22.333333333333332,27.5,30,NA,NA,NA,65,7,72,3,1,NA,0,1047,3528,22947,0,0,0,0,0,0,0,360,334,346,0,0,0,0,51,49,15,1,1,59,29,8,2,16,71,0,7,0,1
8ea429e4,99134ba3,8af58576,NYC,New York City,92,14,22,24,NA,20,23,18,85,5,63,1,1,NA,0,707,3820,24305,42,102,101,114,106,120,122,0,0,0,0,0,0,0,51,49,35,0,2,20,70,7,0,20,90,0,7,0,0
692b5df6,99134ba3,8af58576,NYC,New York City,95,19.333333333333332,19.333333333333332,25,NA,25,23,19,63,5,59,1,1,NA,0,838,3594,25759,5,112,123,138,136,173,149,0,0,0,0,0,0,0,50,50,14,0,0,63,26,6,3,18,68,0,5,0,0
be6c3891,99134ba3,8af58576,NYC,New York City,95,14.333333333333334,24,26,NA,21,25,20,58,6,66,2,1,NA,0,1057,2960,23706,61,136,144,171,176,190,178,0,0,0,0,0,0,0,53,47,18,0,1,61,22,14,1,17,64,0,2,0,0
2f9c2a38,99134ba3,8af58576,NYC,New York City,94,13.666666666666666,16.666666666666668,18,NA,19,17,13,76,6,53,1,1,NA,0,818,3693,27110,64,87,130,120,128,145,144,0,0,0,0,0,0,0,52,48,38,1,1,48,45,4,1,15,82,0,11,0,0
e933e93d,99134ba3,8af58576,NYC,New York City,94,13,19,26,NA,16,25,16,85,4,55,1,2,NA,0,765,4553,25593,65,117,113,123,105,112,129,0,0,0,0,0,0,0,53,47,50,1,0,68,29,2,1,16,89,0,9,0,0
e64a4181,99134ba3,8af58576,NYC,New York City,92,15.666666666666666,18.666666666666668,23,NA,20,19,17,80,4,88,3,1,NA,0,1142,4170,25534,90,146,177,186,175,184,183,0,0,0,0,0,0,0,52,48,32,1,1,25,64,7,1,19,84,0,9,0,0
8f2f5511,99134ba3,8af58576,NYC,New York City,94,13.333333333333334,17.333333333333332,21,NA,26,24,24,51,5,28,1,1,NA,0,377,3987,26580,29,73,52,71,57,54,41,0,0,0,0,0,0,0,52,48,18,1,3,65,17,12,3,15,56,0,0,0,1
5c7d42f3,99134ba3,8af58576,NYC,New York City,92,18,20.666666666666668,24,NA,24,23,20,76,3,50,1,0,NA,0,575,3983,25361,39,72,93,93,95,88,93,0,0,0,0,0,0,0,54,46,21,1,8,39,36,14,1,19,79,0,4,0,0
f2101812,99134ba3,8af58576,NYC,New York City,96,18,21,18,NA,20,19,16,79,6,60,1,1,NA,0,755,3445,23842,64,95,116,111,129,118,121,0,0,0,0,0,0,0,52,48,42,0,1,78,18,1,2,13,85,0,2,0,0
cde1e9ee,99134ba3,8af58576,NYC,New York City,94,14.333333333333334,17.833333333333332,12.666666666666666,NA,NA,NA,NA,67,4,47,1,1,NA,0,547,4556,26923,27,42,50,46,49,52,50,83,71,76,0,0,0,0,47,53,18,1,5,30,32,30,2,18,71,0,4,0,1
ba3c353d,99134ba3,8af58576,NYC,New York City,93,11.333333333333334,15,20,NA,17,17,15,71,3,69,2,1,NA,0,640,3872,36522,34,103,103,107,105,87,101,0,0,0,0,0,0,0,52,48,13,2,14,46,28,8,2,26,74,0,6,0,0
92ab209d,99134ba3,8af58576,NYC,New York City,94,19.333333333333332,27.666666666666668,26,NA,27,28,24,29,2,26,1,1,NA,0,395,3438,23264,0,72,53,55,74,63,78,0,0,0,0,0,0,0,48,52,9,0,3,39,25,26,6,16,31,0,2,0,1
5f89cca4,99134ba3,8af58576,NYC,New York City,95,12,17.666666666666668,18,NA,25,26,22,51,5,33,1,1,NA,0,477,3476,25141,37,67,73,75,84,68,73,0,0,0,0,0,0,0,49,51,15,0,0,59,14,25,1,18,55,0,3,0,1
e72d07b1,99134ba3,8af58576,NYC,New York City,95,21.666666666666668,25.5,28,30,NA,NA,NA,71,7,120,5,1,NA,0,1469,3462,23296,0,0,0,0,0,0,0,526,479,462,0,0,0,0,50,50,17,0,2,59,32,7,1,17,78,0,9,0,0
24baaade,99134ba3,8af58576,NYC,New York City,94,21.333333333333332,20,26,NA,NA,NA,NA,81,2,52,3,1,NA,2,619,4489,25459,0,0,0,0,0,0,0,207,216,194,0,0,0,0,54,46,34,0,4,49,43,2,1,20,83,0,13,0,0
62659937,99134ba3,8af58576,NYC,New York City,95,15,22.666666666666668,23,NA,23,28,18,41,3,36,0,1,NA,0,557,4499,23131,32,84,90,84,94,82,90,0,0,0,0,0,0,0,50,50,9,0,1,28,25,43,2,17,44,0,2,0,0
e4f770be,99134ba3,8af58576,NYC,New York City,94,16.333333333333332,21,28.5,31,NA,NA,NA,62,8,63,2,1,NA,0,985,3012,23988,0,0,0,0,0,0,0,314,364,305,0,0,0,0,51,49,12,1,1,45,34,19,1,15,70,0,6,0,1
c4b29cb3,99134ba3,8af58576,NYC,New York City,92,10,16.333333333333332,17,NA,18,17,16,63,8,40,1,1,NA,0,534,5037,24883,57,45,54,50,48,44,48,63,60,64,0,0,0,0,52,48,10,1,19,12,55,9,3,24,71,0,4,0,0
06b1269a,99134ba3,8af58576,NYC,New York City,91,8.333333333333334,11.333333333333334,15,NA,26,19,23,89,4,32,1,1,NA,0,369,5877,29410,62,44,54,58,45,46,60,0,0,0,0,0,0,0,50,50,12,1,41,13,40,3,1,32,93,0,5,0,1
f6d73184,99134ba3,8af58576,NYC,New York City,95,10.666666666666666,13.333333333333334,14,NA,12,15,24,37,3,34,1,1,NA,0,457,4480,26782,13,73,69,81,75,80,66,0,0,0,0,0,0,0,54,46,12,0,1,56,19,23,2,17,41,0,0,0,0
70c4845d,99134ba3,8af58576,NYC,New York City,92,16.666666666666668,18.333333333333332,23,NA,19,25,19,73,5,28,1,1,NA,0,342,5537,26895,22,39,37,50,49,78,67,0,0,0,0,0,0,0,45,55,32,1,5,59,30,3,2,23,79,0,7,0,1
0b06d3d9,99134ba3,8af58576,NYC,New York City,93,14.166666666666666,13,16.5,19,18,20,19,69,4,66,2,2,NA,0,611,4223,39387,53,49,51,59,51,59,67,78,68,76,0,0,0,0,55,45,23,1,4,50,33,11,1,29,73,0,7,0,1
9581f799,99134ba3,8af58576,NYC,New York City,95,23.666666666666668,26.5,28.666666666666668,30,NA,NA,NA,80,4,88,3,1,NA,2,1279,3629,22284,0,0,0,0,0,0,0,425,427,423,0,0,0,0,53,47,25,0,3,74,20,1,1,12,83,0,7,0,0
b95f4cde,99134ba3,8af58576,NYC,New York City,93,12,22,NA,NA,22,24,18,65,4,23,1,1,NA,0,288,8382,29045,36,73,65,70,44,0,0,0,0,0,0,0,0,0,46,54,38,2,4,72,18,3,2,18,69,0,6,0,0
7dd494b8,99134ba3,8af58576,NYC,New York City,95,14,8,NA,NA,22,21,22,73,4,28,1,1,NA,0,462,3636,23592,40,126,112,106,78,0,0,0,0,0,0,0,0,0,47,53,56,0,0,90,6,1,2,11,77,0,0,0,1
d7131cc8,99134ba3,8af58576,NYC,New York City,91,16,16.333333333333332,19,NA,NA,NA,NA,81,2,27,1,1,NA,3,269,7774,26411,0,0,0,0,0,0,0,74,88,107,0,0,0,0,52,48,25,1,23,26,42,6,3,29,83,0,16,1,1
262e8bef,99134ba3,8af58576,NYC,New York City,96,17.666666666666668,19.5,17.5,31,NA,NA,NA,38,5,27,1,1,NA,0,361,4036,24114,8,0,0,0,0,0,0,128,97,128,0,0,0,0,52,48,3,0,5,44,24,25,2,20,42,0,1,0,0
1deb1242,99134ba3,8af58576,NYC,New York City,92,26.333333333333332,26.75,27,NA,NA,NA,NA,78,4,36,0,0,NA,1,469,3601,23160,0,0,0,0,0,0,0,158,155,155,0,0,0,0,50,50,27,0,2,8,80,10,0,20,81,0,13,0,2
8b2ea4e8,99134ba3,8af58576,NYC,New York City,87,24,22.5,29,23,NA,NA,NA,78,4,52,3,1,NA,0,602,4044,23422,0,0,0,0,0,0,0,0,0,0,139,186,152,122,49,51,15,1,6,18,66,4,5,21,82,0,9,0,0
d2e917f7,99134ba3,8af58576,NYC,New York City,93,NA,21.5,27.333333333333332,26,NA,NA,NA,78,4,29,3,0,NA,0,450,3507,20086,0,0,0,0,0,0,0,0,0,0,126,117,117,90,45,55,23,0,3,68,26,2,2,6,82,0,8,0,0
dac977a9,99134ba3,8af58576,NYC,New York City,92,14.333333333333334,23.25,24.333333333333332,12,NA,NA,NA,63,2,50,4,1,NA,1,589,3064,27507,0,0,0,0,0,0,0,87,72,68,97,96,86,83,52,48,6,0,15,35,29,19,2,18,65,0,5,0,0
186de66f,99134ba3,8af58576,NYC,New York City,86,NA,2,23,5,NA,NA,NA,83,4,31,1,1,NA,2,400,4890,25001,0,0,0,0,0,0,0,0,0,0,100,125,78,97,54,46,87,0,1,30,67,2,1,4,87,0,36,0,0
4f1a66f4,99134ba3,8af58576,NYC,New York City,94,22,20.5,24,22.5,NA,NA,NA,78,6,70,2,1,NA,0,685,3768,27857,0,0,0,0,0,0,0,96,103,93,96,101,92,103,55,45,12,0,4,75,18,3,0,17,84,0,1,0,0
6f3ddd69,99134ba3,8af58576,NYC,New York City,91,21.75,19.25,20,16.5,NA,NA,NA,48,8,47,2,1,NA,1,626,3520,23966,0,0,0,0,0,0,0,96,86,87,88,93,83,90,46,54,3,0,3,16,36,42,3,23,55,0,2,0,0
ee9bcb1e,99134ba3,8af58576,NYC,New York City,83,23,24,26.666666666666668,26,NA,NA,NA,78,3,214,16,1,NA,1,2729,3571,23059,0,0,0,0,0,0,0,0,0,0,655,818,689,562,51,49,21,1,13,25,52,4,6,17,81,0,8,0,0
4b52fc0d,99134ba3,8af58576,NYC,New York City,81,NA,27,27.666666666666668,27.5,NA,NA,NA,82,2,104,7,0,NA,1,1574,3369,22458,0,0,0,0,0,0,0,0,0,0,510,422,343,292,56,44,29,1,8,16,68,3,6,18,84,0,15,0,0
edd6a641,99134ba3,8af58576,NYC,New York City,95,16.166666666666668,18,26,NA,19,23,25,48,5,34,1,1,NA,0,551,3332,23325,17,49,57,45,44,62,63,75,70,69,0,0,0,0,52,48,3,1,15,49,20,9,6,18,53,0,2,0,0
42b401b0,99134ba3,8af58576,NYC,New York City,95,30,30.5,31.75,20.5,NA,NA,NA,52,9,92,5,1,NA,0,1333,3065,23050,0,0,0,0,0,0,0,0,0,0,309,303,377,344,41,59,0,1,6,58,15,16,4,15,62,0,2,0,1
90f77d26,99134ba3,8af58576,NYC,New York City,72,32,23,27.666666666666668,24.5,NA,NA,NA,86,9,35,4,1,NA,0,358,3833,26774,0,0,0,0,0,0,0,0,0,0,67,106,96,89,61,39,62,0,2,7,88,3,0,14,96,0,27,0,0
179b60be,99134ba3,8af58576,NYC,New York City,88,22,23.5,27.25,20,NA,NA,NA,78,6,44,3,1,NA,0,563,4664,22673,0,0,0,0,0,0,0,0,0,0,155,155,131,119,52,48,9,1,17,28,42,11,1,18,85,0,8,1,1
bf3079de,99134ba3,8af58576,NYC,New York City,67,NA,13,NA,10.5,NA,NA,NA,88,2,8,1,1,NA,3,102,6756,25234,0,0,0,0,0,0,0,0,0,0,22,29,31,20,54,46,25,0,26,18,52,4,0,22,90,0,14,0,0
4a15a21d,65e3844b,8af58576,NYC,New York City,94,14.666666666666666,14.333333333333334,20,NA,16,20,18,58,5,30,1,1,NA,0,423,4624,26598,56,70,64,61,56,57,59,0,0,0,0,0,0,0,52,48,16,1,12,56,21,8,2,21,63,0,3,0,0
921687fd,65e3844b,8af58576,NYC,New York City,93,16.333333333333332,17.333333333333332,25,NA,21,25,17,66,4,35,1,1,NA,0,573,4018,24313,52,64,82,101,81,91,100,0,0,0,0,0,0,0,46,54,20,2,8,54,20,14,2,17,70,0,2,0,0
b9a21c09,65e3844b,8af58576,NYC,New York City,92,9,15,19,NA,16,20,14,65,5,31,0,1,NA,0,363,3893,30908,29,41,48,59,55,55,76,0,0,0,0,0,0,0,54,46,29,0,4,43,39,10,3,23,70,0,13,0,0
d8f99481,65e3844b,8af58576,NYC,New York City,95,12.666666666666666,15,13,NA,19,32,17,45,5,31,0,2,NA,0,403,4348,26758,10,60,76,64,67,52,73,0,0,0,0,0,0,0,51,49,15,1,1,58,21,17,3,21,50,0,1,0,0
2cddb04e,65e3844b,8af58576,NYC,New York City,95,10.333333333333334,11.333333333333334,16,NA,16,16,15,50,2,44,1,1,NA,0,482,4010,36228,65,66,62,64,77,70,78,0,0,0,0,0,0,0,58,42,15,1,6,61,20,10,3,34,51,0,3,0,0
aee5ff49,65e3844b,8af58576,NYC,New York City,96,22.666666666666668,25.2,27,31,NA,NA,NA,36,8,65,2,1,NA,0,946,3106,22159,0,0,0,0,0,0,0,330,296,319,0,0,0,0,56,44,1,1,3,63,14,16,3,15,44,0,2,0,0
